active,attribute_id,category_id
TRUE,119,5000149
TRUE,119,5000150
TRUE,119,5000151
TRUE,119,5000152
TRUE,119,5000153
TRUE,119,5000154
TRUE,119,5000155
TRUE,119,5000156
TRUE,119,5000157
TRUE,119,5000158
TRUE,119,5000159
TRUE,119,5000160
TRUE,119,5000161
TRUE,119,5000162
TRUE,119,5000163
TRUE,119,5000164
TRUE,119,5000165
TRUE,119,5000166
TRUE,119,5000167
TRUE,119,5000168
TRUE,119,5000169
TRUE,119,5000170
TRUE,119,5000171
TRUE,119,5000172
TRUE,119,5000173
TRUE,119,5000174
TRUE,119,5000175
TRUE,119,5000176
TRUE,119,5000177
TRUE,119,5000178
TRUE,119,5000179
TRUE,119,5000180
TRUE,119,5000181
TRUE,119,5000182
TRUE,119,5000183
TRUE,119,5000184
TRUE,119,5000185
TRUE,119,5000186
TRUE,119,5000187
TRUE,119,5000188
TRUE,119,5000189
TRUE,119,6000000
TRUE,119,6000001
TRUE,119,6000002
TRUE,119,6000003
TRUE,119,6000006
TRUE,119,6000008
TRUE,119,6000009
TRUE,119,6000010
TRUE,119,6000021
TRUE,119,6000022
TRUE,119,6000023
TRUE,119,6000024
TRUE,119,6000029
TRUE,119,6000030
TRUE,119,6000033
TRUE,119,6000035
TRUE,119,6000041
TRUE,119,6000043
TRUE,119,6000049
TRUE,119,6000050
TRUE,119,6000051
TRUE,119,6000052
TRUE,119,6000055
TRUE,119,6000058
TRUE,119,6000063
TRUE,119,6000065
TRUE,119,6000066
TRUE,119,6000067
TRUE,119,6000070
TRUE,119,6000072
TRUE,119,6000073
TRUE,119,6000074
TRUE,119,6000075
TRUE,119,6000076
TRUE,119,6000077
TRUE,119,6000078
TRUE,119,6000080
TRUE,119,6000081
TRUE,119,6000082
TRUE,119,6000083
TRUE,119,6000084
TRUE,119,6000085
TRUE,119,6000086
TRUE,119,6000087
TRUE,119,6000088
TRUE,119,6000089
TRUE,119,6000090
TRUE,119,6000091
TRUE,119,6000092
TRUE,119,6000093
TRUE,119,6000097
TRUE,119,6000099
TRUE,119,6000101
TRUE,119,6000102
TRUE,119,6000103
TRUE,119,6000104
TRUE,119,6000105
TRUE,119,6000106
TRUE,119,6000107
TRUE,119,6000108
TRUE,119,6000109
TRUE,119,6000111
TRUE,119,6000113
TRUE,119,6000114
TRUE,119,6000119
TRUE,119,6000120
TRUE,119,6000121
TRUE,119,6000125
TRUE,119,6000126
TRUE,90,13000003
TRUE,90,13000004
TRUE,90,13000005
TRUE,90,13000006
TRUE,90,13000007
TRUE,90,13000008
TRUE,90,13000009
TRUE,90,13000010
TRUE,90,13000011
TRUE,90,13000012
TRUE,90,13000013
TRUE,90,13000014
TRUE,90,13000015
TRUE,90,13000016
TRUE,90,13000017
TRUE,90,13000018
TRUE,90,13000019
TRUE,90,13000020
TRUE,90,13000021
TRUE,90,13000022
TRUE,90,13000115
TRUE,90,13000116
TRUE,90,13000384
TRUE,90,13000385
TRUE,90,13000386
TRUE,91,2000035
TRUE,93,16000006
TRUE,93,16000007
TRUE,93,16000008
TRUE,93,16000009
TRUE,93,16000010
TRUE,93,16000011
TRUE,93,16000012
TRUE,93,16000013
TRUE,93,16000017
TRUE,93,16000018
TRUE,93,16000019
TRUE,93,16000020
TRUE,93,16000021
TRUE,93,16000022
TRUE,93,16000023
TRUE,93,16000024
TRUE,93,16000027
TRUE,93,16000028
TRUE,93,16000029
TRUE,93,16000030
TRUE,93,16000031
TRUE,93,16000032
TRUE,93,16000033
TRUE,93,16000034
TRUE,93,16000037
TRUE,93,16000038
TRUE,93,16000039
TRUE,93,16000040
TRUE,93,16000041
TRUE,93,16000042
TRUE,93,16000043
TRUE,93,16000044
TRUE,93,16000045
TRUE,93,16000046
TRUE,93,16000047
TRUE,93,16000048
TRUE,93,16000049
TRUE,93,16000050
TRUE,93,16000051
TRUE,93,16000052
TRUE,93,16000053
TRUE,93,16000054
TRUE,93,16000055
TRUE,93,16000056
TRUE,93,16000057
TRUE,93,16000058
TRUE,93,16000059
TRUE,93,16000060
TRUE,93,16000061
TRUE,93,16000062
TRUE,93,16000064
TRUE,93,16000065
TRUE,93,16000067
TRUE,93,16000068
TRUE,93,16000069
TRUE,93,16000070
TRUE,93,16000071
TRUE,93,16000072
TRUE,93,16000073
TRUE,93,16000074
TRUE,93,16000075
TRUE,93,16000076
TRUE,93,16000077
TRUE,93,16000078
TRUE,93,16000079
TRUE,93,16000080
TRUE,93,16000081
TRUE,93,16000082
TRUE,93,16000083
TRUE,93,16000084
TRUE,94,6000014
TRUE,95,2000037
TRUE,95,2000039
TRUE,95,2000042
TRUE,95,6000012
TRUE,95,6000018
TRUE,95,6000020
TRUE,95,6000049
TRUE,95,6000051
TRUE,95,6000052
TRUE,95,6000055
TRUE,95,6000065
TRUE,95,6000066
TRUE,95,6000067
TRUE,95,6000074
TRUE,95,6000097
TRUE,95,6000099
TRUE,95,6000136
TRUE,95,6000163
TRUE,95,6000197
TRUE,95,7000129
TRUE,95,7000172
TRUE,95,8000069
TRUE,95,10000004
TRUE,95,10000064
TRUE,95,13000009
TRUE,95,15000003
TRUE,95,15000022
TRUE,95,15000041
TRUE,95,15000099
TRUE,95,15000134
TRUE,95,15000158
TRUE,119,4000451
TRUE,119,4000452
TRUE,119,4000453
TRUE,119,4000454
TRUE,119,4000455
TRUE,119,4000456
TRUE,119,4000457
TRUE,119,4000458
TRUE,119,4000459
TRUE,119,4000460
TRUE,119,4000461
TRUE,119,4000462
TRUE,119,4000463
TRUE,119,4000464
TRUE,119,4000465
TRUE,119,4000466
TRUE,119,4000467
TRUE,119,4000468
TRUE,119,4000469
TRUE,119,4000470
TRUE,119,4000471
TRUE,119,4000472
TRUE,119,4000473
TRUE,119,4000474
TRUE,119,4000475
TRUE,119,4000476
TRUE,119,4000477
TRUE,119,4000478
TRUE,119,4000479
TRUE,119,4000480
TRUE,119,4000481
TRUE,119,4000482
TRUE,119,4000483
TRUE,119,4000484
TRUE,119,4000485
TRUE,119,4000486
TRUE,119,4000487
TRUE,119,4000488
TRUE,119,4000489
TRUE,119,4000490
TRUE,119,4000491
TRUE,119,4000492
TRUE,119,4000493
TRUE,119,4000494
TRUE,119,4000495
TRUE,119,4000496
TRUE,119,4000497
TRUE,119,4000498
TRUE,119,4000499
TRUE,119,4000500
TRUE,119,4000501
TRUE,119,4000502
TRUE,119,4000503
TRUE,119,4000504
TRUE,119,4000505
TRUE,119,4000506
TRUE,119,4000507
TRUE,119,4000508
TRUE,119,4000509
TRUE,119,4000510
TRUE,119,4000511
TRUE,119,4000512
TRUE,119,4000513
TRUE,119,4000514
TRUE,119,4000515
TRUE,119,4000516
TRUE,119,4000517
TRUE,119,4000518
TRUE,119,4000519
TRUE,119,4000520
TRUE,119,4000521
TRUE,119,4000522
TRUE,119,4000523
TRUE,119,4000524
TRUE,119,4000525
TRUE,119,4000526
TRUE,119,4000527
TRUE,119,4000528
TRUE,119,4000529
TRUE,119,4000530
TRUE,119,4000531
TRUE,119,4000532
TRUE,119,4000533
TRUE,119,4000534
TRUE,119,4000535
TRUE,119,4000536
TRUE,119,4000537
TRUE,119,4000538
TRUE,119,4000539
TRUE,119,4000540
TRUE,119,4000541
TRUE,119,4000542
TRUE,119,4000543
TRUE,119,4000544
TRUE,119,4000545
TRUE,119,4000546
TRUE,119,4000547
TRUE,119,4000548
TRUE,119,4000549
TRUE,119,4000550
TRUE,119,4000551
TRUE,119,4000552
TRUE,119,4000553
TRUE,119,4000554
TRUE,119,4000555
TRUE,119,4000556
TRUE,119,4000557
TRUE,119,4000558
TRUE,119,4000559
TRUE,119,4000560
TRUE,119,4000561
TRUE,119,4000562
TRUE,119,4000563
TRUE,119,4000564
TRUE,119,4000565
TRUE,119,4000566
TRUE,119,4000567
TRUE,119,4000568
TRUE,119,4000569
TRUE,119,4000570
TRUE,119,4000571
TRUE,119,4000572
TRUE,119,4000573
TRUE,119,4000574
TRUE,119,4000575
TRUE,119,4000576
TRUE,119,4000577
TRUE,119,4000578
TRUE,119,4000579
TRUE,119,4000580
TRUE,119,4000581
TRUE,119,4000582
TRUE,119,4000583
TRUE,119,4000584
TRUE,119,4000585
TRUE,119,4000586
TRUE,119,4000587
TRUE,119,4000588
TRUE,119,4000589
TRUE,119,4000590
TRUE,119,4000591
TRUE,119,4000592
TRUE,119,4000593
TRUE,119,4000594
TRUE,119,4000595
TRUE,119,4000596
TRUE,119,4000597
TRUE,119,4000598
TRUE,119,4000599
TRUE,119,4000600
TRUE,119,4000601
TRUE,119,4000602
TRUE,119,4000603
TRUE,119,4000604
TRUE,119,4000605
TRUE,119,4000606
TRUE,119,4000607
TRUE,119,4000608
TRUE,119,4000609
TRUE,119,4000610
TRUE,119,4000611
TRUE,119,4000612
TRUE,119,4000613
TRUE,119,4000614
TRUE,119,4000615
TRUE,119,4000616
TRUE,119,4000617
TRUE,119,4000618
TRUE,119,4000619
TRUE,119,4000620
TRUE,119,4000621
TRUE,119,4000622
TRUE,119,4000623
TRUE,119,4000624
TRUE,119,4000625
TRUE,119,4000626
TRUE,119,4000627
TRUE,119,4000628
TRUE,119,4000629
TRUE,119,4000630
TRUE,119,4000631
TRUE,119,4000632
TRUE,119,4000633
TRUE,119,4000634
TRUE,119,4000635
TRUE,119,4000636
TRUE,119,4000637
TRUE,119,4000638
TRUE,119,4000639
TRUE,119,4000640
TRUE,119,4000641
TRUE,119,4000642
TRUE,119,4000643
TRUE,119,4000644
TRUE,119,4000645
TRUE,119,4000646
TRUE,119,4000647
TRUE,119,4000648
TRUE,119,4000649
TRUE,119,4000650
TRUE,119,4000651
TRUE,119,4000652
TRUE,119,4000653
TRUE,119,4000654
TRUE,119,4000655
TRUE,119,4000656
TRUE,119,4000657
TRUE,119,4000658
TRUE,119,4000659
TRUE,119,4000660
TRUE,119,4000661
TRUE,119,4000662
TRUE,119,4000663
TRUE,119,4000664
TRUE,119,4000665
TRUE,119,4000666
TRUE,119,4000667
TRUE,119,4000668
TRUE,119,4000669
TRUE,119,4000670
TRUE,119,4000671
TRUE,119,4000672
TRUE,119,4000673
TRUE,119,4000674
TRUE,119,4000675
TRUE,36,6000115
TRUE,36,6000117
TRUE,36,6000118
TRUE,36,6000119
TRUE,36,6000120
TRUE,36,6000121
TRUE,36,6000122
TRUE,36,6000123
TRUE,36,6000124
TRUE,36,6000125
TRUE,36,6000126
TRUE,36,6000127
TRUE,36,6000128
TRUE,36,6000129
TRUE,36,6000130
TRUE,36,6000131
TRUE,36,6000132
TRUE,36,6000133
TRUE,36,6000134
TRUE,36,6000135
TRUE,36,6000136
TRUE,36,6000137
TRUE,36,6000138
TRUE,36,6000139
TRUE,36,6000143
TRUE,36,6000144
TRUE,36,6000145
TRUE,36,6000146
TRUE,36,6000147
TRUE,36,6000148
TRUE,36,6000149
TRUE,36,6000150
TRUE,36,6000151
TRUE,36,6000152
TRUE,36,6000153
TRUE,36,6000154
TRUE,36,6000155
TRUE,36,6000193
TRUE,36,6000194
TRUE,36,6000197
TRUE,36,6000198
TRUE,36,6000200
TRUE,36,6000201
TRUE,36,6000203
TRUE,36,7000116
TRUE,36,13000060
TRUE,36,15000018
TRUE,37,3000081
TRUE,37,6000000
TRUE,37,6000001
TRUE,37,6000002
TRUE,37,6000003
TRUE,37,6000004
TRUE,37,6000005
TRUE,37,6000006
TRUE,37,6000007
TRUE,37,6000008
TRUE,37,6000009
TRUE,37,6000010
TRUE,37,6000012
TRUE,37,6000013
TRUE,37,6000014
TRUE,37,6000015
TRUE,37,6000016
TRUE,37,6000017
TRUE,37,6000018
TRUE,37,6000019
TRUE,37,6000020
TRUE,37,6000021
TRUE,37,6000022
TRUE,37,6000023
TRUE,37,6000024
TRUE,37,6000025
TRUE,37,6000026
TRUE,37,6000028
TRUE,37,6000029
TRUE,37,6000030
TRUE,37,6000031
TRUE,37,6000034
TRUE,37,6000036
TRUE,37,6000037
TRUE,37,6000038
TRUE,37,6000039
TRUE,37,6000040
TRUE,37,6000043
TRUE,37,6000044
TRUE,37,6000045
TRUE,37,6000046
TRUE,37,6000047
TRUE,37,6000048
TRUE,37,6000049
TRUE,37,6000050
TRUE,37,6000051
TRUE,37,6000052
TRUE,37,6000053
TRUE,37,6000054
TRUE,37,6000055
TRUE,37,6000056
TRUE,37,6000058
TRUE,37,6000059
TRUE,37,6000060
TRUE,37,6000061
TRUE,37,6000062
TRUE,37,6000063
TRUE,37,6000064
TRUE,37,6000065
TRUE,37,6000066
TRUE,37,6000067
TRUE,37,6000072
TRUE,37,6000073
TRUE,37,6000074
TRUE,37,6000075
TRUE,37,6000076
TRUE,37,6000077
TRUE,37,6000078
TRUE,37,6000079
TRUE,37,6000080
TRUE,37,6000081
TRUE,37,6000082
TRUE,37,6000083
TRUE,37,6000084
TRUE,37,6000085
TRUE,37,6000086
TRUE,37,6000087
TRUE,37,6000088
TRUE,37,6000089
TRUE,37,6000090
TRUE,37,6000091
TRUE,37,6000092
TRUE,37,6000093
TRUE,37,6000094
TRUE,37,6000095
TRUE,37,6000096
TRUE,37,6000097
TRUE,37,6000098
TRUE,37,6000099
TRUE,37,6000100
TRUE,37,6000101
TRUE,37,6000102
TRUE,37,6000103
TRUE,37,6000104
TRUE,37,6000105
TRUE,37,6000106
TRUE,37,6000107
TRUE,37,6000108
TRUE,37,6000109
TRUE,37,6000111
TRUE,37,6000113
TRUE,37,6000114
TRUE,37,6000115
TRUE,37,6000117
TRUE,37,6000118
TRUE,37,6000119
TRUE,37,6000120
TRUE,37,6000121
TRUE,37,6000122
TRUE,37,6000123
TRUE,37,6000124
TRUE,37,6000125
TRUE,37,6000126
TRUE,37,6000127
TRUE,37,6000128
TRUE,37,6000129
TRUE,37,6000130
TRUE,37,6000131
TRUE,37,6000132
TRUE,37,6000133
TRUE,37,6000134
TRUE,37,6000135
TRUE,37,6000136
TRUE,37,6000137
TRUE,37,6000138
TRUE,37,6000139
TRUE,37,6000140
TRUE,37,6000160
TRUE,37,6000161
TRUE,37,6000163
TRUE,37,6000164
TRUE,37,6000167
TRUE,37,6000170
TRUE,37,6000171
TRUE,37,6000172
TRUE,37,6000194
TRUE,37,6000195
TRUE,37,6000196
TRUE,37,6000197
TRUE,37,6000198
TRUE,37,6000199
TRUE,37,6000200
TRUE,37,6000201
TRUE,37,6000202
TRUE,37,6000203
TRUE,37,6000222
TRUE,38,13000006
TRUE,38,13000007
TRUE,38,13000012
TRUE,38,17000134
TRUE,38,18000023
TRUE,39,10000022
TRUE,39,10000065
TRUE,39,10000073
TRUE,39,10000077
TRUE,39,10000078
TRUE,39,10000079
TRUE,39,10000080
TRUE,31,20000030
TRUE,31,20000031
TRUE,31,20000032
TRUE,31,20000033
TRUE,31,20000034
TRUE,31,20000035
TRUE,31,20000036
TRUE,32,17000002
TRUE,32,17000003
TRUE,32,17000004
TRUE,32,17000005
TRUE,32,17000006
TRUE,32,17000007
TRUE,32,17000008
TRUE,32,17000009
TRUE,32,17000010
TRUE,32,17000011
TRUE,32,17000012
TRUE,32,17000013
TRUE,32,17000014
TRUE,32,17000015
TRUE,32,17000016
TRUE,32,17000017
TRUE,32,17000018
TRUE,32,17000019
TRUE,32,17000020
TRUE,32,17000021
TRUE,32,17000022
TRUE,32,17000023
TRUE,32,17000024
TRUE,32,17000025
TRUE,32,17000026
TRUE,32,17000027
TRUE,32,17000028
TRUE,32,17000029
TRUE,32,17000030
TRUE,32,17000031
TRUE,32,17000032
TRUE,32,17000033
TRUE,32,17000034
TRUE,32,17000035
TRUE,32,17000036
TRUE,32,17000037
TRUE,32,17000038
TRUE,32,17000039
TRUE,32,17000040
TRUE,32,17000041
TRUE,32,17000042
TRUE,32,17000043
TRUE,32,17000044
TRUE,32,17000045
TRUE,32,17000046
TRUE,32,17000047
TRUE,32,17000048
TRUE,32,17000049
TRUE,32,17000050
TRUE,32,17000051
TRUE,32,17000052
TRUE,32,17000053
TRUE,32,17000054
TRUE,32,17000055
TRUE,32,17000056
TRUE,32,17000057
TRUE,32,17000058
TRUE,32,17000059
TRUE,32,17000060
TRUE,32,17000061
TRUE,32,17000062
TRUE,32,17000063
TRUE,32,17000064
TRUE,32,17000065
TRUE,32,17000066
TRUE,32,17000067
TRUE,32,17000068
TRUE,32,17000069
TRUE,32,17000070
TRUE,32,17000071
TRUE,32,17000072
TRUE,32,17000073
TRUE,32,17000074
TRUE,32,17000075
TRUE,32,17000076
TRUE,32,17000077
TRUE,32,17000078
TRUE,32,17000079
TRUE,32,17000080
TRUE,32,17000081
TRUE,32,17000082
TRUE,32,17000083
TRUE,32,17000084
TRUE,32,17000085
TRUE,32,17000086
TRUE,32,17000087
TRUE,32,17000088
TRUE,32,17000089
TRUE,32,17000090
TRUE,32,17000091
TRUE,32,17000092
TRUE,32,17000093
TRUE,32,17000094
TRUE,32,17000095
TRUE,32,17000096
TRUE,32,17000097
TRUE,32,17000098
TRUE,32,17000099
TRUE,32,17000100
TRUE,32,17000101
TRUE,32,17000102
TRUE,32,17000103
TRUE,32,17000104
TRUE,32,17000105
TRUE,32,17000106
TRUE,32,17000107
TRUE,32,17000108
TRUE,32,17000109
TRUE,32,17000110
TRUE,32,17000111
TRUE,32,17000112
TRUE,32,17000113
TRUE,32,17000114
TRUE,32,17000115
TRUE,32,17000116
TRUE,32,17000117
TRUE,32,17000118
TRUE,32,17000119
TRUE,32,17000121
TRUE,32,17000122
TRUE,32,17000123
TRUE,32,17000124
TRUE,32,17000125
TRUE,32,17000126
TRUE,32,17000127
TRUE,32,17000128
TRUE,32,17000129
TRUE,32,17000130
TRUE,32,17000131
TRUE,32,17000132
TRUE,32,17000133
TRUE,32,17000136
TRUE,32,17000138
TRUE,32,17000139
TRUE,32,17000140
TRUE,32,17000141
TRUE,32,17000142
TRUE,32,17000143
TRUE,32,17000144
TRUE,32,17000145
TRUE,32,17000146
TRUE,32,17000147
TRUE,32,17000148
TRUE,32,17000149
TRUE,32,17000150
TRUE,32,17000151
TRUE,32,17000152
TRUE,32,17000153
TRUE,32,17000154
TRUE,32,17000155
TRUE,32,17000156
TRUE,32,17000157
TRUE,32,17000158
TRUE,32,17000159
TRUE,32,17000160
TRUE,32,17000161
TRUE,32,17000162
TRUE,32,17000163
TRUE,32,17000164
TRUE,32,17000165
TRUE,32,17000166
TRUE,32,17000167
TRUE,32,17000173
TRUE,32,17000174
TRUE,32,17000175
TRUE,32,17000390
TRUE,32,17000400
TRUE,32,17000401
TRUE,32,17000402
TRUE,32,17000403
TRUE,32,17000404
TRUE,32,17000405
TRUE,32,17000406
TRUE,32,17000407
TRUE,32,17000408
TRUE,32,17000409
TRUE,32,17000410
TRUE,32,17000411
TRUE,32,17000412
TRUE,32,17000413
TRUE,32,17000414
TRUE,32,17000415
TRUE,32,17000416
TRUE,32,17000417
TRUE,32,17000418
TRUE,32,17000419
TRUE,32,17000420
TRUE,32,17000421
TRUE,32,17000422
TRUE,32,17000423
TRUE,32,17000424
TRUE,32,17000425
TRUE,32,17000426
TRUE,32,17000427
TRUE,32,17000428
TRUE,32,17000429
TRUE,32,17000430
TRUE,32,17000431
TRUE,32,17000432
TRUE,32,17000433
TRUE,32,17000434
TRUE,32,17000435
TRUE,32,17000436
TRUE,32,17000437
TRUE,32,17000438
TRUE,32,17000439
TRUE,32,17000440
TRUE,32,17000441
TRUE,32,17000442
TRUE,119,4000019
TRUE,119,4000020
TRUE,119,4000021
TRUE,119,4000022
TRUE,119,4000023
TRUE,119,4000024
TRUE,119,4000025
TRUE,119,4000026
TRUE,119,4000027
TRUE,119,4000028
TRUE,119,4000029
TRUE,119,4000030
TRUE,119,4000031
TRUE,119,4000032
TRUE,119,4000033
TRUE,119,4000034
TRUE,119,4000035
TRUE,119,4000036
TRUE,119,4000037
TRUE,119,4000038
TRUE,119,4000039
TRUE,119,4000040
TRUE,119,4000041
TRUE,119,4000042
TRUE,119,4000043
TRUE,119,4000044
TRUE,119,4000045
TRUE,119,4000046
TRUE,119,4000047
TRUE,119,4000048
TRUE,119,4000049
TRUE,119,4000050
TRUE,119,4000051
TRUE,119,4000052
TRUE,119,4000053
TRUE,119,4000054
TRUE,119,4000055
TRUE,119,4000056
TRUE,119,4000057
TRUE,119,4000058
TRUE,119,4000059
TRUE,119,4000060
TRUE,119,4000061
TRUE,119,4000062
TRUE,119,4000063
TRUE,119,4000064
TRUE,119,4000065
TRUE,119,4000066
TRUE,119,4000067
TRUE,119,4000068
TRUE,119,4000069
TRUE,119,4000070
TRUE,119,4000071
TRUE,119,4000072
TRUE,119,4000073
TRUE,119,4000074
TRUE,119,4000075
TRUE,119,4000076
TRUE,119,4000077
TRUE,119,4000078
TRUE,119,4000079
TRUE,119,4000080
TRUE,119,4000081
TRUE,119,4000082
TRUE,119,4000083
TRUE,119,4000084
TRUE,119,4000085
TRUE,119,4000086
TRUE,119,4000087
TRUE,119,4000088
TRUE,119,4000089
TRUE,119,4000090
TRUE,119,4000091
TRUE,119,4000092
TRUE,119,4000093
TRUE,119,4000094
TRUE,119,4000095
TRUE,119,4000096
TRUE,119,4000097
TRUE,119,4000098
TRUE,119,4000099
TRUE,119,4000100
TRUE,119,4000101
TRUE,119,4000102
TRUE,119,4000103
TRUE,119,4000104
TRUE,119,4000105
TRUE,119,4000106
TRUE,119,4000107
TRUE,119,4000108
TRUE,119,4000109
TRUE,119,4000110
TRUE,119,4000111
TRUE,119,4000112
TRUE,119,4000113
TRUE,119,4000114
TRUE,119,4000115
TRUE,119,4000116
TRUE,119,4000117
TRUE,119,4000118
TRUE,119,4000119
TRUE,119,4000120
TRUE,119,4000121
TRUE,119,4000122
TRUE,119,4000123
TRUE,119,4000124
TRUE,119,4000125
TRUE,119,4000126
TRUE,119,4000127
TRUE,119,4000128
TRUE,119,4000129
TRUE,119,4000130
TRUE,119,4000131
TRUE,119,4000132
TRUE,119,4000133
TRUE,119,4000134
TRUE,119,4000135
TRUE,119,4000136
TRUE,119,4000137
TRUE,119,4000138
TRUE,119,4000139
TRUE,119,4000140
TRUE,119,4000141
TRUE,119,4000142
TRUE,119,4000143
TRUE,119,4000144
TRUE,119,4000145
TRUE,119,4000146
TRUE,119,4000147
TRUE,119,4000148
TRUE,119,4000149
TRUE,119,4000150
TRUE,119,4000151
TRUE,119,4000152
TRUE,119,4000153
TRUE,119,4000154
TRUE,119,4000155
TRUE,119,4000156
TRUE,119,4000157
TRUE,119,4000158
TRUE,119,4000159
TRUE,119,4000160
TRUE,119,4000161
TRUE,119,4000162
TRUE,119,4000163
TRUE,119,4000164
TRUE,119,4000165
TRUE,119,4000166
TRUE,119,4000167
TRUE,119,4000168
TRUE,119,4000169
TRUE,119,4000170
TRUE,119,4000171
TRUE,119,4000172
TRUE,119,4000173
TRUE,119,4000174
TRUE,119,4000175
TRUE,119,4000176
TRUE,119,4000177
TRUE,119,4000178
TRUE,119,4000179
TRUE,119,4000180
TRUE,119,4000181
TRUE,119,4000182
TRUE,119,4000183
TRUE,119,4000184
TRUE,119,4000185
TRUE,119,4000186
TRUE,119,4000187
TRUE,119,4000188
TRUE,119,4000189
TRUE,119,4000190
TRUE,119,4000191
TRUE,119,4000192
TRUE,119,4000193
TRUE,119,4000194
TRUE,119,4000195
TRUE,119,4000196
TRUE,119,4000197
TRUE,119,4000198
TRUE,119,4000199
TRUE,119,4000200
TRUE,119,4000201
TRUE,119,4000202
TRUE,119,4000203
TRUE,119,4000204
TRUE,119,4000205
TRUE,119,4000206
TRUE,119,4000207
TRUE,119,4000208
TRUE,119,4000209
TRUE,119,4000210
TRUE,119,4000211
TRUE,119,4000212
TRUE,119,4000213
TRUE,119,4000214
TRUE,119,4000215
TRUE,119,4000216
TRUE,119,4000217
TRUE,119,4000218
TRUE,119,4000219
TRUE,119,4000220
TRUE,119,4000221
TRUE,119,4000222
TRUE,119,4000223
TRUE,119,4000224
TRUE,119,4000225
TRUE,119,4000226
TRUE,119,4000227
TRUE,119,4000228
TRUE,119,4000229
TRUE,119,4000230
TRUE,119,4000231
TRUE,119,4000232
TRUE,119,4000233
TRUE,119,4000234
TRUE,119,4000235
TRUE,119,4000236
TRUE,50,4000004
TRUE,50,4000005
TRUE,50,4000006
TRUE,50,4000007
TRUE,50,4000008
TRUE,50,4000009
TRUE,50,4000010
TRUE,50,4000011
TRUE,50,4000012
TRUE,50,4000013
TRUE,50,4000014
TRUE,50,4000015
TRUE,50,4000016
TRUE,50,4000017
TRUE,50,4000018
TRUE,50,4000019
TRUE,50,4000020
TRUE,50,4000021
TRUE,50,4000022
TRUE,50,4000023
TRUE,50,4000024
TRUE,50,4000025
TRUE,50,4000026
TRUE,50,4000027
TRUE,50,4000028
TRUE,50,4000029
TRUE,50,4000030
TRUE,50,4000031
TRUE,50,4000032
TRUE,50,4000033
TRUE,50,4000034
TRUE,50,4000035
TRUE,50,4000036
TRUE,50,4000037
TRUE,50,4000038
TRUE,50,4000039
TRUE,50,4000040
TRUE,50,4000041
TRUE,50,4000042
TRUE,50,4000043
TRUE,50,4000044
TRUE,50,4000045
TRUE,50,4000046
TRUE,50,4000047
TRUE,50,4000048
TRUE,50,4000049
TRUE,50,4000050
TRUE,50,4000051
TRUE,50,4000052
TRUE,50,4000053
TRUE,50,4000054
TRUE,50,4000055
TRUE,50,4000056
TRUE,50,4000057
TRUE,50,4000058
TRUE,50,4000059
TRUE,50,4000060
TRUE,50,4000061
TRUE,50,4000062
TRUE,50,4000063
TRUE,50,4000064
TRUE,50,4000065
TRUE,50,4000066
TRUE,50,4000067
TRUE,50,4000068
TRUE,50,4000069
TRUE,50,4000070
TRUE,50,4000071
TRUE,50,4000072
TRUE,50,4000073
TRUE,50,4000074
TRUE,50,4000075
TRUE,50,4000076
TRUE,50,4000077
TRUE,50,4000078
TRUE,50,4000079
TRUE,50,4000080
TRUE,50,4000081
TRUE,50,4000082
TRUE,50,4000083
TRUE,50,4000084
TRUE,50,4000085
TRUE,50,4000086
TRUE,50,4000087
TRUE,50,4000088
TRUE,50,4000089
TRUE,50,4000090
TRUE,50,4000091
TRUE,50,4000092
TRUE,50,4000093
TRUE,50,4000094
TRUE,50,4000095
TRUE,50,4000096
TRUE,50,4000097
TRUE,50,4000098
TRUE,50,4000099
TRUE,50,4000100
TRUE,50,4000101
TRUE,50,4000102
TRUE,50,4000103
TRUE,50,4000104
TRUE,50,4000105
TRUE,50,4000106
TRUE,50,4000107
TRUE,50,4000108
TRUE,50,4000109
TRUE,50,4000110
TRUE,50,4000111
TRUE,50,4000112
TRUE,50,4000113
TRUE,50,4000114
TRUE,50,4000115
TRUE,50,4000116
TRUE,50,4000117
TRUE,50,4000118
TRUE,50,4000119
TRUE,50,4000120
TRUE,50,4000121
TRUE,50,4000122
TRUE,50,4000123
TRUE,50,4000124
TRUE,50,4000125
TRUE,50,4000126
TRUE,50,4000127
TRUE,50,4000128
TRUE,50,4000129
TRUE,50,4000130
TRUE,50,4000131
TRUE,50,4000132
TRUE,50,4000133
TRUE,50,4000134
TRUE,50,4000135
TRUE,50,4000136
TRUE,50,4000137
TRUE,50,4000138
TRUE,50,4000139
TRUE,50,4000140
TRUE,50,4000141
TRUE,50,4000142
TRUE,50,4000143
TRUE,50,4000144
TRUE,50,4000145
TRUE,50,4000146
TRUE,50,4000147
TRUE,50,4000148
TRUE,50,4000149
TRUE,50,4000150
TRUE,50,4000151
TRUE,50,4000152
TRUE,50,4000153
TRUE,50,4000154
TRUE,50,4000155
TRUE,50,4000156
TRUE,50,4000157
TRUE,50,4000158
TRUE,50,4000159
TRUE,50,4000160
TRUE,50,4000161
TRUE,50,4000162
TRUE,50,4000163
TRUE,50,4000164
TRUE,50,4000165
TRUE,50,4000166
TRUE,50,4000167
TRUE,50,4000168
TRUE,50,4000169
TRUE,50,4000170
TRUE,50,4000171
TRUE,50,4000172
